type;name;description;duration;title;ects;price;url;date_init
especializacion;Especialización de Derecho Registral e Hipotecario (UOC, Decanato de los Registradores de Cataluña);Este curso de especialización en Derecho Registral e Hipotecario tiene un enfoque multidisciplinar y combina contenidos teóricos y prácticos dirigidos para que el participante, conozca el funcionamiento del circuito Registral. Está enfocado para aquel alumnado que quiera tener una salida profesional en este ámbito.El curso de especialización en Derecho Registral e Hipotecario aporta conocimientos teórico-prácticos acerca del Registro de la Propiedad con el objeto de profundizar en los fundamentos y la dinámica interna de los Registros y las distintas fases de los documentos hasta llegar a la inscripción.;;Derecho Registral e Hipotecario (UOC, Decanato de los Registradores de Cataluña);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/derecho-registral-hipotecario/presentacion;20 octubre 2021
especializacion;Especialización de Derecho de Família, Internacional y Violencia Doméstica;Este curso de Especialización en derecho de familia, internacional y violencia doméstica está diseñado para formar profesionales en el tratamiento jurídico de las controversias derivadas de las crisis en el seno de la familia.A lo largo de todo el programa formativo, de un semestre de duración, se trabajarán de manera específica los temas siguientes:Familias con elementos de internacionalidadSustracción internacional de menoresCoordinación parentalAbogacía preventiva en materia de familiaAsesoramiento a familias empresariasSituaciones de violencia intrafamiliar o doméstica y de género;;Derecho de Família, Internacional y Violencia Doméstica;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/derecho-familia-internacional-violencia-domestica/presentacion;10 marzo 2021
especializacion;Especialización de Fundamentos de Compliance;La especialización de Fundamentos de Compliance proporciona los contenidos y conocimientos vinculados a los programas de cumplimiento normativo, la figura del oficial de cumplimiento normativo y la prevención de la responsabilidad penal de la empresa fundamentada en los valores de respeto a la legalidad y de ética empresarial.;;Fundamentos de Compliance;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/fundamentos-compliance/presentacion;20 octubre 2021
especializacion;Especialización de International Relations, Geopolitics and Global Governance (UOC, IBEI);El curso de especialización en política internacional y gobernanza mundial se adentra en los problemas principales en política internacional en la actualidad y considera tanto los aspectos económicos como la política de las relaciones internacionales en el mundo moderno. El curso de especialización cubre tanto los componentes formales y más visibles de la política internacional, así como los aspectos menos evidentes de los procesos de la gobernanza mundial, con la implicación e interacción de una amplia variedad de actores públicos y privados.;;International Relations, Geopolitics and Global Governance (UOC, IBEI);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/international-relations-geopolitics-global-governance/presentacion;20 octubre 2021
especializacion;Especialización de Mediación Civil, Mercantil y Concursal;La especialización en Mediación civil y mercantil y concursal pretende dotar al estudiante de las competencias necesarias, teóricas y prácticas, para evitar, como profesional, la vía judicial ante situaciones de impago potencial o real de particulares, profesionales y empresarios.Todos los estudiantes que finalicen la especialización de Mediación Civil Mercantil y Concursal tienen la posibilidad, si así lo desean, de continuar formándose y obtener un Postgrado o un Máster en Gestión y Resolución de Conflictos. A estos efectos, el Curso de Especialización en Mediación Civil, Mercantil y Concursal es convalidado con la Especialización: Análisis del Conflicto y Métodos de Solución del Posgrado Gestión y Solución de Conflictos Familiares y Educativos y también en el Máster de Gestión y Solución de Conflictos (MAGESCO).;;Mediación Civil, Mercantil y Concursal;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/cooperacion/mediacion-civil-mercantil-concursal/presentacion;20 octubre 2021
especializacion;Especialización de Propiedad Intelectual y Competencia Desleal;Algunos de los activos más valiosos de la empresa son a la vez los más vulnerables: las creaciones protegidas por propiedad intelectual, las marcas, patentes y diseños industriales, y los secretos empresariales. La empresa tiene que estar preparada para proteger estos activos ante las infracciones, y para defenderse frente a la competencia desleal de los competidores en el mercado.;;Propiedad Intelectual y Competencia Desleal;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/propiedad-intelectual-competencia-desleal/presentacion;10 marzo 2021
especializacion;Especialización de Protección de Datos en los Nuevos Contextos de Tratamiento de la Información;El curso de especialización, que constituye una de las partes que componen el Posgrado en Protección de Datos, se centra en tres grandes bloques. En primer lugar, los aspectos relativos a la gestión del riesgo en el tratamiento de los datos personales, la confidencialidad y la seguridad del tratamiento. En segundo lugar, se estudia la protección de datos en sectores donde hay una normativa específica, como la Administración electrónica, la sanidad, las relaciones laborales o las comunicaciones electrónicas, entre otros. Finalmente, se examinan los nuevos retos para la protección de datos que plantean los nuevos contextos de tratamiento de la información. Se ha centrado este análisis en las redes sociales, los algoritmos y la inteligencia artificial, el marketing y la publicidad comportamental y el big data.;;Protección de Datos en los Nuevos Contextos de Tratamiento de la Información;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/proteccion-datos-tratamiento-informacion/presentacion;10 marzo 2021
especializacion;Especialización de Protección de Datos y Comercio Electrónico;El curso de especialización es una de las partes que componen el Posgrado en Protección de Datos. Los datos de carácter personal constituyen la materia prima de la sociedad de la información y el conocimiento, a la vez que son uno de los principales activos de las empresas y la Administración pública.;;Protección de Datos y Comercio Electrónico;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/proteccion-datos-comercio-electronico/presentacion;20 octubre 2021
especializacion;Especialización de Responsabilidad Civil y Penal del Empresario;La actividad del empresario y del administrador de sociedades anónimas y limitadas conlleva múltiples riesgos de responsabilidad, como por ejemplo el de tener que responder personalmente de las deudas sociales en determinados supuestos, o el de incurrir en responsabilidad penal por delitos relacionados con la actividad de la empresa. Esta especialización forma y prepara para afrontar estos riesgos en la práctica.;;Responsabilidad Civil y Penal del Empresario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/responsabilidad-civil-penal-empresario/presentacion;10 marzo 2021
especializacion;Especialización de Arquitectura de la Información y Usabilidad;El curso de especialización en Arquitectura de la Información y Usabilidad forma profesionales que trabajan en el diseño de la interacción entre las personas y la tecnología. De manera específica, se trabajan las fases de diseño y de evaluación de la usabilidad del proceso de diseño centrado en el usuario.;;Arquitectura de la Información y Usabilidad;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/arquitectura-informacion-usabilidad/presentacion;17 febrero 2021
especializacion;Especialización de Diseño Centrado en el Usuario e Investigación;¿Por qué escoger la UOC?;;Diseño Centrado en el Usuario e Investigación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/diseno-usuario-investigacion/presentacion;17 febrero 2021
especializacion;Especialización de Diseño de Identidad Visual;Las marcas están por todas partes. En la actualidad, cada manifestación de una marca forma parte de un universo visual y sensorial que se ha potenciado con el desarrollo de los medios de comunicación digitales.;;Diseño de Identidad Visual;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/diseño-creacion-multimedia/diseno-identidad-visual/presentacion;20 octubre 2021
especializacion;Especialización de Diseño de Información, Infografìa y Motion Graphics;La proliferación de dispositivos y soportes digitales ha potenciado la extensión del diseño para pantalla, favoreciendo, de este modo, el desarrollo de varias especialidades del diseño y la comunicación. El presente curso de especialización está orientado a la profundización en dos especialidades emergentes: la visualización de datos y los motion graphics. Ambas disciplinas, tanto por separado como en combinación, se están convirtiendo en habilidades cada vez más demandadas que permiten al diseñador y otros profesionales de la comunicación expresar contenidos que, por su naturaleza, necesitan un soporte tecnológico y unas reglas específicas. El curso de Especialización en diseño de información, infografía y motion graphics introduce los fundamentos y conceptos básicos para realizar proyectos en ambas especialidades, y profundiza en el uso de programas y herramientas digitales profesionales que son necesarias para llevar a cabo estos proyectos. Al final del curso, los estudiantes son capaces de planificar y realizar trabajos de Visualización de información y de Motion Graphics.;;Diseño de Información, Infografìa y Motion Graphics;13;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/comunicacion-informacion/diseño-audiovisual-visualizacion-informacion/presentacion;20 octubre 2021
especializacion;Especialización de UX Research;El curso de especialización de UX Research forma profesionales especializados en la investigación en UX: investigación de los requisitos de usuario y métricas de uso. Estos profesionales son capaces de recoger información y analizarla para diseñar productos y servicios digitales interactivos intuitivos, fáciles de utilizar y que tienen en cuenta las necesidades de las personas.;;UX Research;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/diseño-creacion-multimedia/ux-research/presentacion;17 febrero 2021
especializacion;Especialización de AICLE / CLIL y Enfoque por Tareas mediante Tecnología;La especialización de AICLE / CLIL y el Enfoque por Tareas mediante la Tecnología capacita a los profesionales de la enseñanza de idiomas a aplicar la tecnología a programas de enseñanza AICLE y de enfoque por tareas.;;AICLE / CLIL y Enfoque por Tareas mediante Tecnología;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/aicle-clil-tecnologia-idiomas/presentacion;20 octubre 2021
especializacion;Especialización de Apoyo al Diseño de Programas y Cursos;Cuanto más se integran las tecnologías en la formación, más necesarios son los profesionales especializados que puedan apoyar a los docentes y expertos en el diseño tecnopedagógico de programas y de cursos mixtos o en línea.;;Apoyo al Diseño de Programas y Cursos;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/e-learning-educacion-tic/soporte-diseño-programas-cursos/presentacion;17 febrero 2021
especializacion;Especialización de Docencia en Línea;Presentación Con el paso del tiempo el uso de las TIC es mayor, en particular de Internet y de los entornos virtuales de aprendizaje, para incrementar las opciones de flexibilidad en las oportunidades de formación que docentes e instituciones ofrecen a sus estudiantes.;;Docencia en Línea;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/e-learning-educacion-tic/docencia-linea/presentacion;17 febrero 2021
especializacion;Especialización de Gamificación y Aprendizaje Colaborativo de Idiomas mediante Tecnología;El curso de especialización online de Gamificación y aprendizaje colaborativo de idiomas mediante la tecnología familiariza al estudiante con los elementos a tener en cuenta cuando se hace uso de la tecnología para enseñar un idioma y presenta diferentes formas de integrar la tecnología para hacer una docencia más efectiva y atractiva que motive y anime al alumnado potenciando así su autonomía en el proceso de aprendizaje. Concretamente, en el curso se trabajarán técnicas de gamificación y trabajo colaborativo en línea (telecolaboración) y se proporcionarán ejemplos y herramientas que permitirán a los estudiantes diseñar sus propias tareas y que dotan la especialización de un carácter eminentemente práctico y profesionalizador.;;Gamificación y Aprendizaje Colaborativo de Idiomas mediante Tecnología;18;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/gamificacion-aprendizaje-idiomas-tecnologia/presentacion;10 marzo 2021
especializacion;Especialización de Gestión de Proyectos de E-learning;Un proyecto de aprendizaje virtual (e-learning) es bueno si está bien diseñado y resulta útil si está bien gestionado. A pesar de que las bases de gestión de proyectos de cualquier tipo pueden ser comunes, los proyectos de aprendizaje virtual presentan singularidades que hay que conocer para obtener un mejor aprovechamiento de la tarea de gestión del proyecto.;;Gestión de Proyectos de E-learning;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/e-learning-educacion-tic/e-learning-gestion-proyectos/presentacion;17 febrero 2021
especializacion;Especialización de Liderazgo y Desarrollo Organizativo del E-learning;El liderazgo y la competencia directiva son elementos fundamentales para obtener buenos resultados de proyectos de cualquier tipo. En el nuevo ámbito del aprendizaje virtual (e-learning) se ha demostrado que es imprescindible disponer de estas competencias, acompañadas del conocimiento de lo que es clave en un proyecto de aprendizaje virtual y de cómo podemos mejorar la gestión.;;Liderazgo y Desarrollo Organizativo del E-learning;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/e-learning-educacion-tic/e-learning-liderazgo-desarrollo-organizativo/presentacion;17 febrero 2021
especializacion;Especialización de Planificación y Elaboración de Actividades en Línea;Una de las claves del éxito de una buena formación en línea es una planificación adecuada. Además, esta planificación hay que llevarla a la práctica con actividades que tengan significado para quien las debe realizar y que formen parte de su contexto de trabajo.;;Planificación y Elaboración de Actividades en Línea;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/e-learning-educacion-tic/planificacion-elaboracion-actividades-linea/presentacion;17 febrero 2021
especializacion;Especialización de Decisiones de Inversión;La especialización decisiones de inversión se enmarca en un escenario de incertidumbre global (en el mundo de las finanzas), dando herramientas para identificar esta incertidumbre, y proponiendo introducir en las decisiones que se tomen un componente de responsabilidad ética.;;Decisiones de Inversión;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/decisiones-inversion/presentacion;10 marzo 2021
especializacion;Especialización de Dirección Comercial;Los responsables de marketing deben comprender situaciones de mercado complejas y cambiantes, determinando cuáles son las mejores estrategias de marketing para afrontarlas y llevándolas a cabo de forma efectiva.;;Dirección Comercial;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/direccion-comercial/presentacion;10 marzo 2021
especializacion;Especialización de La Planificación Financiera;Una de las funciones que tiene encomendadas la dirección financiera es la gestión del día a día de una organización, lo que se conoce como gestión del circulante o finanzas operativas. Para garantizar el éxito empresarial se tiene que asegurar que se disponen de los activos circulantes adecuados evitando que sean insuficientes o excesivos pudiendo generar mayores necesidades financieras.Desde este punto de vista es muy importante el conocimiento, comprensión y análisis del sistema financiero y de los activos financieros y diferentes mercados en los que estos operan. Desde los inicios de la década de los 80, el ámbito de las finanzas ha estado en constante cambio en la mayoría de las economías desarrolladas. Hasta el punto que, hoy en día todavía nos encontramos inmersos en un contexto financiero en permanente variación. El nacimiento de nuevos activos, la aparición de nuevos mercados organizados así como el desarrollo de otros existentes ha sido la constante de los últimos tiempos.Por eso es muy importante establecer estrategias y seleccionar instrumentos financieros para hacer frente a procesos de expansión empresarial. ¿Cómo evaluar las necesidades financieras? ¿Cuáles son las fuentes de financiación óptimas? Tenemos que procurar tener las herramientas necesarias para la toma de decisiones financieras.;;La Planificación Financiera;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/planificacion-financiera/presentacion;20 octubre 2021
especializacion;Especialización de Logística Global y Transporte;La especialización de Logística Global y Transporte forma profesionales capaces de planificar e integrar los objetivos de los diferentes actores de una cadena de suministro globalizada determinando el papel que tienen que representar los proveedores de servicios logísticos en la gestión de esta cadena y a la vez con capacidad para diseñar una estrategia de localización empresarial, gestionar el transporte internacional de mercancías y optimizar las rutas de sus flotas.;;Logística Global y Transporte;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/logistica-global-transporte/presentacion;10 marzo 2021
especializacion;Especialización de Marketing y Producto Turístico (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Marketing y Producto Turístico (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/marketing-producto-turistico/presentacion;20 octubre 2021
especializacion;Especialización de Planificación estratégica, Lean Management e Innovación en procesos;El programa proporciona la capacidad para planificar la estrategia, compartir valores para generar cultura de innovación y estar en disposición de adaptarse a las tendencias clave de una sociedad en transformación permanente y de afrontar los retos actuales de la gestión de la calidad y de la innovación.;;Planificación estratégica, Lean Management e Innovación en procesos;12;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/planificacion-estrategica-lean-management/presentacion;20 octubre 2021
especializacion;Especialización de Política Turística para los Destinos Turísticos (OMT, UOC);La actividad turística en la actual sociedad del conocimiento y la información está sujeta a cambios profundos y complejos que obliga a un proceso sistemático de mejora continua en la adopción e implementación de las políticas y estrategias aplicables a la actividad turística.;;Política Turística para los Destinos Turísticos (OMT, UOC);;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/politica-turistica-destinaciones-turisticas/presentacion;20 octubre 2021
especializacion;Especialización de Principios y Estrategias de Marketing;El mundo del marketing es dinámico y cada vez más complejo y turbulento. Por un lado, los consumidores están mejor informados, son más exigentes, aprecian las actuaciones respetuosas con el medioambiente, y muestran unas preferencias y comportamientos que cambian rápidamente en el tiempo. Por otro lado, el entorno es cada vez más global y la competencia más intensa. Asimismo, se requiere considerar las oportunidades y retos que se derivan de la aplicación de las tecnologías de la información y la comunicación en el negocio, así como el uso que los consumidores realizan de ellas.;;Principios y Estrategias de Marketing;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/economia-empresa/marketing-principios-estrategias/presentacion;20 octubre 2021
especializacion;Especialización de Propiedad Intelectual y Competencia Desleal;Algunos de los activos más valiosos de la empresa son a la vez los más vulnerables: las creaciones protegidas por propiedad intelectual, las marcas, patentes y diseños industriales, y los secretos empresariales. La empresa tiene que estar preparada para proteger estos activos ante las infracciones, y para defenderse frente a la competencia desleal de los competidores en el mercado.;;Propiedad Intelectual y Competencia Desleal;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/propiedad-intelectual-competencia-desleal/presentacion;10 marzo 2021
especializacion;Especialización de Responsabilidad Civil y Penal del Empresario;La actividad del empresario y del administrador de sociedades anónimas y limitadas conlleva múltiples riesgos de responsabilidad, como por ejemplo el de tener que responder personalmente de las deudas sociales en determinados supuestos, o el de incurrir en responsabilidad penal por delitos relacionados con la actividad de la empresa. Esta especialización forma y prepara para afrontar estos riesgos en la práctica.;;Responsabilidad Civil y Penal del Empresario;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/derecho-ciencias-politicas/responsabilidad-civil-penal-empresario/presentacion;10 marzo 2021
especializacion;Especialización de Entrepreneurship e Innovación;La especialidad Entrepreneurship e innovación se basa en tres pilares fundamentales: por un lado los elementos que configuran el aspecto emprendedor, entendido en un sentido amplio y no necesariamente está vinculado con la creación de nuevas empresas o start-ups.;;Entrepreneurship e Innovación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/executive-education/entrepreneurship-innovation/presentacion;20 octubre 2021
especializacion;Especialización de Negocios Digitales;La especialidad de Negocios Digitales permite trabajar y profundizar en tres elementos relacionados con el cambio profundo que se ha producido en la forma de entender y conceptualizar el negocio en un entorno global.;;Negocios Digitales;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/executive-education/e-business/presentacion;20 octubre 2021
especializacion;Especialización de Negocios Internacionales;La especialidad de Negocios Internacionales permite introducir y profundizar en tres elementos que dan cuerpo al concepto de globalización y mundialización de la economía actual: el primer aspecto es el que hace referencia a la estrategia de internacionalización.;;Negocios Internacionales;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/executive-education/negocios-internacionales/presentacion;20 octubre 2021
especializacion;Especialización de Arquitectura de la Información y Usabilidad;El curso de especialización en Arquitectura de la Información y Usabilidad forma profesionales que trabajan en el diseño de la interacción entre las personas y la tecnología. De manera específica, se trabajan las fases de diseño y de evaluación de la usabilidad del proceso de diseño centrado en el usuario.;;Arquitectura de la Información y Usabilidad;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/arquitectura-informacion-usabilidad/presentacion;17 febrero 2021
especializacion;Especialización de Desarrollo de Sistemas Ciber-físicos (interuniversitario: UOC, ESUPT);La especialización de Desarrollo de Sistemas Ciberfísicos es un programa de ámbito tecnológico y de carácter profesionalizador diseñado para proporcionar una formación exhaustiva y práctica, orientada a profesionales del ámbito de la industria que quieran actualizar sus conocimientos en el marco de la Industria 4.0, a partir del estudio de casos reales de empresas del sector.;;Desarrollo de Sistemas Ciber-físicos (interuniversitario: UOC, ESUPT);12;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/desarrollo-sistemas-ciber-fisicos/presentacion;20 octubre 2021
especializacion;Especialización de Diseño Centrado en el Usuario e Investigación;¿Por qué escoger la UOC?;;Diseño Centrado en el Usuario e Investigación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/diseno-usuario-investigacion/presentacion;17 febrero 2021
especializacion;Especialización de Diseño y Fabricación Inteligente (interuniversitari: UOC, ESUPT);La especialización de Diseño y Fabricación Inteligente es un programa de ámbito tecnológico y de carácter profesionalizador, diseñado para proporcionar una formación exhaustiva y práctica, orientada a profesionales y directivos del ámbito de la industria que quieran actualizar sus conocimientos en el marco de la Industria 4.0, a partir del estudio de casos reales de empresas del sector.;;Diseño y Fabricación Inteligente (interuniversitari: UOC, ESUPT);12;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/fabricacion-inteligente/presentacion;20 octubre 2021
especializacion;Especialización de Diseño y Maquetación Web;La especialización de Diseño y maquetación web se dirige a profesionales que quieran aprender a diseñar y maquetar páginas web funcionales y atractivas. Este programa es eminentemente práctico y trabaja los contenidos a través de casos y ejercicios aplicados.;;Diseño y Maquetación Web;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/diseño-maquetacion-web/presentacion;17 febrero 2021
especializacion;Especialización de Gestión Avanzada de Proyectos de Telecomunicación;La especialización de GestiónAvanzada de Proyectos de Telecomunicación se dirige a profesionales y estudiantes del ámbito de las telecomunicaciones que quieran profundizar en la gestión de proyectos de telecomunicación y/o estén en situación de finalizar el título de grado.;;Gestión Avanzada de Proyectos de Telecomunicación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/gestion-avanzada-proyectos-telecomunicacion/presentacion;15 septiembre 2021
especializacion;Especialización de Integración de Sistemas Ciber-físicos (interuniversitari: UOC, ESUPT);La especialización de Integración de Sistemas Ciberfísicos es un programa de ámbito tecnológico y de carácter profesionalizador diseñado para proporcionar una formación exhaustiva y práctica, orientada a profesionales del ámbito de la industria que quieran actualizar sus conocimientos en el marco de la Industria 4.0, a partir del estudio de casos reales de empresas del sector.;;Integración de Sistemas Ciber-físicos (interuniversitari: UOC, ESUPT);12;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/integracion-sistemas-ciber-fisicos/presentacion;10 marzo 2021
especializacion;Especialización de Planificación y Metodología de Proyectos TI;La necesidad actual de todo tipo de empresas y organizaciones de sacar el máximo provecho de las TI mediante el despliegue y uso efectivo de sistemas de información adecuados ha contribuido al crecimiento de la demanda de profesionales especializados en la dirección y gestión de proyectos de TI, así como de la planificación estratégica de dichos proyectos en el contexto de la actividad de la empresa usuaria.;;Planificación y Metodología de Proyectos TI;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/planificacion-metodologia-proyectos/presentacion;20 octubre 2021
especializacion;Especialización de Programación para la Web;La especialización de Programación para la web es un curso orientado a profesionales del desarrollo de aplicaciones que quieran aprender a desarrollar aplicaciones web sofisticadas de forma ágil y eficaz. Por lo tanto, asume que sus estudiantes tienen conocimientos sólidos de programación. Este programa es eminentemente práctico y trabaja, desde un principio, con la resolución de casos y ejercicios. El estudiante trabajará de forma integrada las dos partes que componen el curso;;Programación para la Web;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/programacion-web/presentacion;17 febrero 2021
especializacion;Especialización de Proyectos de Adquisición e Integración de TI;En muchos casos, las empresas y organizaciones optan por buscar en el mercado aquellas soluciones de TI (tecnologías de información) que mejor se adapten a sus necesidades. Esto requiere disponer de profesionales de TI capaces de abordar proyectos de adquisición de sistemas y soluciones de TI e integrarlos con éxito en la empresa.;;Proyectos de Adquisición e Integración de TI;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/proyectos-adquisicion-integracion/presentacion;10 marzo 2021
especializacion;Especialización de Redes Avanzadas de Telecomunicación;La especialización de Redes Avanzadas de Telecomunicaciones se dirige a profesionales y a estudiantes del ámbito de las telecomunicaciones, que quieran profundizar en el diseño de sistemas avanzados de comunicación.;;Redes Avanzadas de Telecomunicación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/redes-avanzadas-telecomunicacion/presentacion;17 febrero 2021
especializacion;Especialización de Transformación Digital de la Empresa Industrial (interuniversitari: UOC, ESUPT);La especialización de Transformación Digital de la Empresa Industrial es un programa de ámbito tecnológico y de carácter profesionalizador, diseñado para proporcionar una formación exhaustiva y práctica, orientada a profesionales y directivos del ámbito de la industria que quieran actualizar sus conocimientos en el marco de la Industria 4.0, a partir del estudio de casos reales de empresas del sector.;;Transformación Digital de la Empresa Industrial (interuniversitari: UOC, ESUPT);12;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/informatica-multimedia-telecomunicacion/transformacion-digital-empresa-industrial/presentacion;10 marzo 2021
especializacion;Especialización de AICLE / CLIL y Enfoque por Tareas mediante Tecnología;La especialización de AICLE / CLIL y el Enfoque por Tareas mediante la Tecnología capacita a los profesionales de la enseñanza de idiomas a aplicar la tecnología a programas de enseñanza AICLE y de enfoque por tareas.;;AICLE / CLIL y Enfoque por Tareas mediante Tecnología;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/aicle-clil-tecnologia-idiomas/presentacion;20 octubre 2021
especializacion;Especialización de Análisis e Interpretación de Datos en los Procesos de Evaluación de la Calidad;La Especialización en Análisis e Interpretación de Datos en los Procesos de Evaluación de la Calidad incide en aspectos relacionados con los procesos y metodologías de evaluación que incluyen, entre otros, la obtención de información (datos), la aprobación y difusión de los resultados, y el análisis de evidencias para la emisión de juicios.;;Análisis e Interpretación de Datos en los Procesos de Evaluación de la Calidad;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/analisis-interpretacion-datos-procesos-evaluacion-calidad/presentacion;10 marzo 2021
especializacion;Especialización de Dirección y Gestión Estratègica en Educación;Este curso de especialización forma parte del Posgrado en Liderazgo y Dirección de Centros Educativos, dirigido a profesionales de la enseñanza interesados en el ejercicio de la función directiva. Aporta nuevas estrategias de uso educativo de las tecnologías y da acceso a contenidos de aprendizaje innovadores y actuales, así como a fuentes de información básicas para estos ámbitos.;;Dirección y Gestión Estratègica en Educación;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/direccion-educativa/presentacion;20 octubre 2021
especializacion;Especialización de Gamificación y Aprendizaje Colaborativo de Idiomas mediante Tecnología;El curso de especialización online de Gamificación y aprendizaje colaborativo de idiomas mediante la tecnología familiariza al estudiante con los elementos a tener en cuenta cuando se hace uso de la tecnología para enseñar un idioma y presenta diferentes formas de integrar la tecnología para hacer una docencia más efectiva y atractiva que motive y anime al alumnado potenciando así su autonomía en el proceso de aprendizaje. Concretamente, en el curso se trabajarán técnicas de gamificación y trabajo colaborativo en línea (telecolaboración) y se proporcionarán ejemplos y herramientas que permitirán a los estudiantes diseñar sus propias tareas y que dotan la especialización de un carácter eminentemente práctico y profesionalizador.;;Gamificación y Aprendizaje Colaborativo de Idiomas mediante Tecnología;18;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/gamificacion-aprendizaje-idiomas-tecnologia/presentacion;10 marzo 2021
especializacion;Especialización de Liderazgo Educativo;Este curso de especialización forma parte del Posgrado en Liderazgo y Dirección de Centros Educativos, dirigido a profesionales de la enseñanza interesados en el ejercicio de la función directiva. Aporta nuevas estrategias de uso educativo de las tecnologías, y da acceso a contenidos de aprendizaje innovadores y actuales, así como a fuentes de información básicas por estos ámbitos.;;Liderazgo Educativo;;;https://estudios.uoc.edu/es/masters-posgrados-especializaciones/especializacion/psicologia-ciencias-educacion/lideraje-educativo/presentacion;10 marzo 2021
